15.4	0.041007728	0.005910291	0.677916475	0.130697454	0.85392076	0.125183734
15.41	0.039681328	0.005843157	0.667504075	0.127784725	0.854335202	0.129252978
15.42	0.037777186	0.006282011	0.6294192	0.146389241	0.836984777	0.131660857
15.43	0.037473426	0.005945802	0.646905213	0.126418682	0.859782781	0.102019108
15.44	0.041002465	0.006423778	0.625239713	0.143833135	0.878689079	0.104189024
15.45	0.044750464	0.010665949	0.633869075	0.150303809	0.865863265	0.089170492
15.46	0.043205018	0.011888688	0.63199505	0.146499184	0.845806269	0.094013018
15.47	0.046766544	0.010609983	0.61833285	0.157473903	0.856154763	0.092493522
15.48	0.046103339	0.009429028	0.621209875	0.155710576	0.848875429	0.099071064
15.49	0.044193336	0.00778692	0.619302838	0.149269541	0.845436019	0.111337415
15.5	0.043368918	0.008156974	0.61322925	0.150263779	0.849849196	0.11419643
15.51	0.042332111	0.009692963	0.611752188	0.152626827	0.827417708	0.125179817
15.52	0.041097346	0.009240813	0.613738425	0.166186501	0.834783817	0.108404782
15.53	0.038321156	0.006429797	0.613144075	0.159058936	0.820300444	0.126818541
15.54	0.039880711	0.007447843	0.60828155	0.153796937	0.848738448	0.111715419
15.55	0.040238264	0.01082704	0.603863125	0.171342544	0.871710638	0.086838883
15.56	0.038306474	0.009632972	0.60130865	0.168589505	0.85415249	0.096596712
15.57	0.038285915	0.008300781	0.62807215	0.174853661	0.877116727	0.111386924
15.58	0.035841849	0.006879035	0.623754125	0.178039133	0.893189177	0.145521547
15.59	0.035526583	0.007517976	0.616651038	0.154061074	0.870055377	0.146948507
15.6	0.036113133	0.006371085	0.650657213	0.149458006	0.859371096	0.126327442
15.61	0.03891515	0.006170288	0.656065363	0.150286597	0.836502848	0.118293265
15.62	0.04089567	0.017161853	0.650884163	0.16426612	0.824681869	0.136107534
15.63	0.036915259	0.012547383	0.655187775	0.171734779	0.830725925	0.131383664
15.64	0.035574683	0.008657468	0.638853763	0.177622681	0.826328317	0.082637377
15.65	0.036111081	0.010042591	0.64387545	0.179318234	0.800619542	0.073769935
15.66	0.03729312	0.009063367	0.664762725	0.164524068	0.797565852	0.064317813
15.67	0.037591631	0.0068601	0.664230325	0.157742923	0.792288238	0.078436573
15.68	0.038761793	0.01054436	0.690339738	0.175551259	0.798246523	0.09794035
15.69	0.03862614	0.011144529	0.673088725	0.164852822	0.789441754	0.092811434
15.7	0.035502315	0.006459433	0.670090063	0.153652774	0.793767869	0.133473745
15.71	0.033892843	0.007552062	0.67325505	0.143224924	0.793989192	0.146356999
15.72	0.036163851	0.007851363	0.645556975	0.129578348	0.770692588	0.164135374
15.73	0.03652761	0.007860178	0.643047575	0.145003747	0.780354573	0.166157828
15.74	0.039871725	0.009725231	0.6383804	0.133505523	0.81436424	0.160021187
15.75	0.043110899	0.0107466	0.631051913	0.131140262	0.836477796	0.187758662
15.76	0.042225964	0.012802342	0.627668763	0.122641776	0.857888621	0.214411458
15.77	0.04432832	0.014207053	0.616693675	0.12994646	0.850879994	0.254819227
15.78	0.045433915	0.013772215	0.639634613	0.114388015	0.846066852	0.275321472
15.79	0.041514786	0.011238394	0.597790463	0.13304034	0.834974756	0.266098545
15.8	0.037591745	0.011233912	0.62223425	0.127335222	0.808608821	0.232250666
15.81	0.037482154	0.011760796	0.633730813	0.116250564	0.803604	0.247369416
15.82	0.037983143	0.011941005	0.6290276	0.132592401	0.803920248	0.224400048
15.83	0.037566239	0.010075205	0.6353548	0.130804535	0.827414356	0.182227523
15.84	0.037866906	0.007487632	0.6484714	0.139285797	0.822004185	0.175924318
15.85	0.040178219	0.010423112	0.681284863	0.179346019	0.820914052	0.184381754
15.86	0.038507023	0.010734442	0.6939306	0.169924037	0.832318577	0.215272005
15.87	0.035093958	0.008304624	0.647962038	0.21610782	0.833962669	0.17952839
15.88	0.034179456	0.006379865	0.677770788	0.158423787	0.833550417	0.138313478
15.89	0.03519082	0.007700454	0.643108638	0.182455824	0.808458788	0.134358984
15.9	0.035121598	0.008108072	0.631799188	0.152861741	0.777871908	0.136139028
15.91	0.034788169	0.008272772	0.626087175	0.153870927	0.760422938	0.124537649
15.92	0.034616194	0.004952204	0.611429463	0.159638485	0.779539129	0.141539464
15.93	0.034604804	0.005373291	0.625557575	0.129149346	0.798834117	0.142336933
15.94	0.033962425	0.005587947	0.613166875	0.129654152	0.791358917	0.138534519
15.95	0.033387164	0.005894638	0.600158225	0.120563313	0.8071627	0.136180384
15.96	0.036936939	0.004491883	0.597148438	0.11407695	0.796820411	0.135093685
15.97	0.037963441	0.007249834	0.581218638	0.129471936	0.7874397	0.121261634
15.98	0.036278569	0.006639165	0.59757285	0.108790034	0.789517802	0.119384939
15.99	0.033984048	0.006615377	0.56569385	0.138122013	0.770728421	0.133506331
16	0.034024418	0.006619559	0.560501063	0.127859583	0.775347325	0.117094201
16.01	0.033293364	0.00720767	0.571538088	0.134625348	0.788592846	0.113546991
16.02	0.032419575	0.006581583	0.55225735	0.135075665	0.787202935	0.11655311
16.03	0.03260731	0.007054092	0.545340075	0.109412743	0.774995417	0.121740395
16.04	0.03306279	0.007368733	0.535303475	0.121807746	0.766174325	0.13934346
16.05	0.031663455	0.006127513	0.55502775	0.111750693	0.767562981	0.136240162
16.06	0.033588109	0.010070073	0.557962375	0.087476989	0.763538594	0.130245212
16.07	0.033833906	0.01025708	0.557969363	0.08820126	0.75614169	0.136048131
16.08	0.036011673	0.008403584	0.578700625	0.085393231	0.755008798	0.140200377
16.09	0.039809391	0.008962421	0.580162775	0.102392033	0.746524602	0.151953949
16.1	0.044036974	0.006885712	0.592887825	0.112759001	0.741739835	0.146462663
16.11	0.04380999	0.006023974	0.587760438	0.113271186	0.730082369	0.158400222
16.12	0.039166185	0.007029003	0.568378463	0.125198268	0.733973838	0.153825117
16.13	0.038619988	0.008073998	0.594242938	0.107099134	0.741033215	0.143213382
16.14	0.039400288	0.00931753	0.567027163	0.138934543	0.746708448	0.152704765
16.15	0.037740023	0.010139706	0.573729075	0.134885402	0.744049338	0.139530954
16.16	0.036834941	0.007990223	0.572204675	0.127713778	0.740849398	0.130993751
16.17	0.035829398	0.00846498	0.553382763	0.139784871	0.734938892	0.127496364
16.18	0.03816549	0.009499525	0.566577788	0.115050969	0.750125498	0.132122888
16.19	0.038205071	0.00939475	0.537947425	0.132143269	0.74821886	0.130176195
16.2	0.036850209	0.008464493	0.53098685	0.132788394	0.746624669	0.123167163
16.21	0.035605809	0.006411423	0.546506063	0.113959663	0.750378638	0.152620347
16.22	0.034099793	0.005080201	0.522732313	0.119958048	0.760211396	0.1626183
16.23	0.034958069	0.00451682	0.542370575	0.093536267	0.768032556	0.154023987
16.24	0.032693739	0.007198609	0.54875525	0.103402397	0.769978702	0.162237613
16.25	0.031888281	0.008774762	0.52566155	0.1151283	0.781150575	0.134553879
16.26	0.031233071	0.007511054	0.549779913	0.089040446	0.787368133	0.11231793
16.27	0.034318476	0.007151444	0.531925838	0.115099904	0.791396981	0.108959105
16.28	0.034073658	0.006699054	0.547442425	0.087555463	0.786379775	0.101941089
16.29	0.033583159	0.006206427	0.535855613	0.112685034	0.770840096	0.127566591
16.3	0.034124544	0.007846192	0.548303813	0.114560289	0.776674931	0.120296044
16.31	0.03484514	0.01079839	0.541963413	0.11523497	0.785344142	0.135202817
16.32	0.036337806	0.009292332	0.527858488	0.126209748	0.773553438	0.121933278
16.33	0.03619289	0.009328355	0.535726575	0.114512943	0.782915083	0.107433707
16.34	0.035874826	0.008658605	0.533285025	0.113672644	0.802181504	0.120035873
16.35	0.036134968	0.009539218	0.545927875	0.118825866	0.798211519	0.118482608
16.36	0.036429465	0.008422307	0.566920775	0.110859539	0.788175371	0.140152807
16.37	0.033000005	0.008775639	0.560987713	0.117417547	0.780987008	0.161366562
16.38	0.035956783	0.009465671	0.572216963	0.120614928	0.778178486	0.153183353
16.39	0.036768478	0.007705198	0.57015405	0.120916989	0.788569323	0.149969309
16.4	0.034811531	0.005843839	0.584272525	0.114957912	0.788700077	0.122147847
16.41	0.033930623	0.004839694	0.589893288	0.104720734	0.758229667	0.125832375
16.42	0.032989106	0.004727359	0.569979925	0.114761564	0.747293817	0.157225197
16.43	0.032903745	0.004916281	0.596193538	0.119624458	0.755725544	0.12836672
16.44	0.032618506	0.007708711	0.58583895	0.125067175	0.760312269	0.119666025
16.45	0.032639278	0.006012686	0.622104738	0.135355139	0.762803523	0.127528506
16.46	0.033071875	0.007414617	0.616648388	0.127391936	0.754126296	0.131746567
16.47	0.036289989	0.009596154	0.602206225	0.125033333	0.76716885	0.136546066
16.48	0.038136908	0.009443352	0.622475463	0.107883088	0.765566379	0.148271134
16.49	0.038226195	0.007825471	0.5991029	0.117751806	0.755368606	0.13771032
16.5	0.039292911	0.006717319	0.59453345	0.11642969	0.741800225	0.129684994
16.51	0.037317091	0.005386637	0.589282388	0.111349889	0.7229889	0.123679561
16.52	0.036979931	0.007900761	0.576572938	0.119585721	0.71842889	0.127012305
16.53	0.034079149	0.007677179	0.578767888	0.118757116	0.733172315	0.109950079
16.54	0.034182123	0.006287562	0.586327438	0.102539523	0.746695038	0.11932945
16.55	0.034461473	0.00501592	0.57764035	0.104964429	0.739847775	0.122508848
16.56	0.034768578	0.005732624	0.572857313	0.099339777	0.729674608	0.125903305
16.57	0.037972926	0.008602012	0.562661913	0.104191988	0.722741231	0.133739555
16.58	0.035900245	0.006500184	0.55634645	0.10130028	0.746510427	0.145456329
16.59	0.03516825	0.007701666	0.550063863	0.091644477	0.763573398	0.161794075
16.6	0.032549803	0.004746331	0.520524713	0.112728409	0.782957477	0.153033215
16.61	0.031213265	0.002911454	0.545685463	0.082395718	0.779038998	0.14096958
16.62	0.030881579	0.004122348	0.496492063	0.13321253	0.7672896	0.137430537
16.63	0.032746693	0.007888272	0.5340609	0.095776994	0.776881979	0.152980019
16.64	0.032369888	0.008514789	0.524330925	0.083326802	0.761902671	0.175182063
16.65	0.033097931	0.009288929	0.502729225	0.098555857	0.737325744	0.156698922
16.66	0.034375871	0.00868114	0.540968275	0.080587159	0.741759765	0.131133114
16.67	0.033676559	0.005944109	0.525521638	0.106300267	0.756019656	0.132369716
16.68	0.032757608	0.005828246	0.564153225	0.083101536	0.758174279	0.138824304
16.69	0.034150371	0.006592101	0.553959388	0.100459352	0.769566721	0.153194998
16.7	0.034381028	0.006637506	0.562172463	0.086039037	0.769558588	0.137923567
16.71	0.033975201	0.005023293	0.57843725	0.08090779	0.783168994	0.142850193
16.72	0.034402963	0.006143564	0.559330188	0.102470901	0.782897615	0.145742151
16.73	0.034727835	0.011826546	0.5850859	0.083517751	0.764455544	0.140888142
16.74	0.034379535	0.011358224	0.5670634	0.09332124	0.735127944	0.145915767
16.75	0.0320954	0.008855753	0.544149763	0.101716862	0.728108408	0.158273803
16.76	0.035135538	0.013367321	0.55327905	0.090414432	0.729782954	0.170870037
16.77	0.034718258	0.007985539	0.519855675	0.116257744	0.74217786	0.18633436
16.78	0.03090669	0.005916349	0.5484226	0.097030374	0.744382754	0.189820749
16.79	0.029977725	0.009065892	0.548685688	0.129456529	0.730649498	0.176716221
16.8	0.034617338	0.008005848	0.561942975	0.164409937	0.74743251	0.159856783
16.81	0.035578778	0.010290414	0.589865163	0.144164072	0.754299265	0.169907281
16.82	0.036806413	0.012850542	0.57666025	0.172631381	0.736080588	0.180207457
16.83	0.03542102	0.013426846	0.60665715	0.156197923	0.711255898	0.177327761
16.84	0.037270559	0.01093537	0.60768445	0.154273941	0.715171877	0.184740758
16.85	0.039062386	0.008399352	0.5908514	0.161532435	0.723678433	0.177816423
16.86	0.037801769	0.007189991	0.604057588	0.150555517	0.722445173	0.193849744
16.87	0.035016656	0.005849482	0.583480113	0.163571574	0.730185129	0.186464851
16.88	0.034161715	0.006181271	0.601614113	0.135421759	0.743694292	0.170999647
16.89	0.03352174	0.007882186	0.579242388	0.142091926	0.749484233	0.155361497
16.9	0.034924233	0.008643499	0.585468225	0.134908625	0.747229025	0.147042488
16.91	0.035170153	0.007935015	0.601037538	0.122102093	0.736735971	0.15670614
16.92	0.03683987	0.007032098	0.589464375	0.141275954	0.735344215	0.15536235
16.93	0.036382405	0.007430554	0.609245038	0.120839103	0.715893831	0.16665145
16.94	0.03549033	0.007477873	0.61128995	0.127222344	0.721454486	0.170516028
16.95	0.035526593	0.006047512	0.6001641	0.135793704	0.734284581	0.173858641
16.96	0.035597426	0.009323679	0.596154313	0.130040643	0.742352329	0.151683585
16.97	0.036137875	0.007608746	0.573330113	0.147226113	0.75430116	0.119388333
16.98	0.039548685	0.00914856	0.577916375	0.137290922	0.756008473	0.116237421
16.99	0.033865116	0.004546125	0.5612114	0.144309952	0.760987796	0.10806253
17	0.033747558	0.008288444	0.549596338	0.140450842	0.743966638	0.106843272
17.01	0.033812085	0.009789352	0.557847438	0.130984935	0.735520375	0.107082794
17.02	0.03603283	0.008604686	0.518394813	0.154364088	0.732037398	0.098052408
17.03	0.034621869	0.008677353	0.533985575	0.142923926	0.734019521	0.103874391
17.04	0.033612388	0.007006089	0.5105121	0.147778771	0.731327273	0.095631488
17.05	0.03328511	0.007371084	0.516108413	0.16128733	0.720433642	0.114125652
17.06	0.035514738	0.007092828	0.539046225	0.135577402	0.715645433	0.120280253
17.07	0.038093598	0.007522599	0.524489425	0.160237729	0.714883838	0.110098239
17.08	0.036533131	0.007239327	0.543851938	0.140544528	0.70384874	0.116674802
17.09	0.035089439	0.00813927	0.539187438	0.14871467	0.696874148	0.114760053
17.1	0.033910231	0.006937946	0.545883138	0.151982658	0.707675948	0.100666534
17.11	0.035500648	0.008845708	0.548978563	0.137763249	0.716636004	0.098160197
17.12	0.034657711	0.006547396	0.5430841	0.137884178	0.718959456	0.098743109
17.13	0.0347766	0.005483081	0.543057338	0.129473217	0.719859552	0.120739339
17.14	0.030626206	0.006561492	0.55239835	0.114219143	0.715800583	0.095293557
17.15	0.030328505	0.005941208	0.543222188	0.121655018	0.70678481	0.103024358
17.16	0.031585948	0.005455225	0.524368988	0.127207978	0.710031063	0.113753626
17.17	0.03304182	0.0049217	0.507701288	0.125473335	0.722355125	0.124619856
17.18	0.03214587	0.00559902	0.530509238	0.117413475	0.739316165	0.13675434
17.19	0.030697856	0.006840024	0.5218856	0.123919524	0.733820758	0.134254386
17.2	0.030244823	0.006691676	0.519828588	0.131742089	0.716314548	0.12403422
17.21	0.031007546	0.007539918	0.5373439	0.123905219	0.713152358	0.145050176
17.22	0.032563638	0.00873326	0.506133425	0.148201746	0.724862673	0.127997802
17.23	0.033567993	0.00818733	0.525437163	0.121068309	0.74403545	0.136830296
17.24	0.033663221	0.006570338	0.503428325	0.129507571	0.748509415	0.137046656
17.25	0.033441729	0.006884925	0.536400825	0.106671083	0.727997517	0.126624461
17.26	0.032523004	0.006902526	0.538172913	0.115845472	0.714771558	0.129189194
17.27	0.032280334	0.008048429	0.506824075	0.122127481	0.709494246	0.123553113
17.28	0.03230054	0.008733158	0.519678488	0.103100727	0.727445669	0.110454522
17.29	0.031516006	0.007661216	0.501956538	0.119959743	0.750666169	0.097977673
17.3	0.031981983	0.007968677	0.5086298	0.119270995	0.732345269	0.102075408
17.31	0.026985284	0.005005617	0.543634213	0.120035463	0.7101242	0.103344761
17.32	0.028241744	0.004470142	0.521459825	0.144852202	0.685085358	0.104170612
17.33	0.031982069	0.007805016	0.5487689	0.123842709	0.688983592	0.112786609
17.34	0.032451923	0.007748811	0.545885875	0.116077111	0.692819504	0.106655891
17.35	0.033321753	0.009009226	0.537786363	0.12503547	0.686344613	0.114377675
17.36	0.034134505	0.011892136	0.561273875	0.1189247	0.701009794	0.115372038
17.37	0.03418933	0.008212081	0.539550613	0.124022362	0.701705683	0.119008585
17.38	0.03434996	0.009554867	0.5526857	0.100631436	0.696604013	0.136990846
17.39	0.034575099	0.007504218	0.533910413	0.101545051	0.694740727	0.124238953
17.4	0.033827541	0.007161686	0.521751688	0.124369401	0.709343481	0.111351649
17.41	0.030905944	0.006286872	0.521696225	0.112380025	0.695767671	0.1021207
17.42	0.030614869	0.007247313	0.4984517	0.137138783	0.696753396	0.09972357
17.43	0.032427918	0.008784151	0.506193413	0.134812951	0.688037346	0.102069576
17.44	0.03268348	0.008323577	0.4953574	0.134616856	0.665024754	0.110664276
17.45	0.031192955	0.010725837	0.489287988	0.135644839	0.659719529	0.121025173
17.46	0.031959769	0.012460419	0.5085596	0.122765777	0.6703203	0.122634322
17.47	0.030850256	0.00954733	0.499408125	0.1242366	0.691384521	0.103229098
17.48	0.028990605	0.006637645	0.515424638	0.129285606	0.693324006	0.115691413
17.49	0.029986323	0.005295032	0.511910263	0.133415006	0.692628663	0.119508023
17.5	0.030893684	0.005491678	0.51027295	0.135597279	0.707069296	0.11071235
17.51	0.031834454	0.006753949	0.545763363	0.130260271	0.731611167	0.127253915
17.52	0.035396681	0.008455859	0.573859238	0.130686766	0.722505263	0.128517491
17.53	0.038015658	0.011564895	0.584711175	0.137182224	0.714699829	0.147115016
17.54	0.038132736	0.011647535	0.59396235	0.142074609	0.7032991	0.148635651
17.55	0.039599328	0.008094897	0.581490138	0.145518317	0.6961052	0.16610258
17.56	0.038766624	0.00703669	0.590984613	0.139647794	0.715408569	0.175844997
17.57	0.0365802	0.007457938	0.582492225	0.14134636	0.70542476	0.181002518
17.58	0.03723521	0.007350686	0.581953388	0.140634225	0.711463894	0.157842096
17.59	0.037632675	0.007322325	0.548281125	0.145849221	0.715108873	0.154122442
17.6	0.035920216	0.006434766	0.532823175	0.154770008	0.714678865	0.152678152
17.61	0.038041144	0.007306908	0.537875238	0.146566163	0.71992241	0.148897217
17.62	0.036185815	0.00608032	0.511987175	0.157920924	0.713934042	0.144371423
17.63	0.034745263	0.006197701	0.529356238	0.157705977	0.721483973	0.136726567
17.64	0.034807553	0.006911239	0.52376805	0.144707017	0.719140294	0.135089958
17.65	0.034623134	0.005684286	0.524180363	0.139810554	0.720149144	0.140240868
17.66	0.034019644	0.006495991	0.54092185	0.141107597	0.733331379	0.15620586
17.67	0.030570724	0.007434085	0.554536163	0.132632296	0.728715023	0.143529145
17.68	0.032365524	0.005264135	0.55981445	0.133240698	0.708659833	0.14342331
17.69	0.033496045	0.005547358	0.564710638	0.139342411	0.721905833	0.129191713
17.7	0.034265475	0.007711981	0.56121255	0.149941547	0.732969794	0.103568083
17.71	0.034633415	0.006207403	0.5701634	0.14807415	0.73867766	0.113415723
17.72	0.03212158	0.006316412	0.555028988	0.159081789	0.740464327	0.124425718
17.73	0.030682206	0.004621288	0.560145013	0.161637592	0.745913208	0.136887757
17.74	0.031101769	0.004214136	0.554591238	0.146362408	0.752271992	0.158102836
17.75	0.031432365	0.009339797	0.527727738	0.158382294	0.75409455	0.173320023
17.76	0.031780759	0.010564522	0.52676065	0.141047585	0.744386996	0.156522278
17.77	0.033219853	0.010168877	0.519488713	0.147123966	0.726252433	0.144677208
17.78	0.032074636	0.008785606	0.5398131	0.132575416	0.713571329	0.132521313
17.79	0.02993997	0.007578576	0.52368745	0.147365115	0.704174113	0.106762929
17.8	0.026076876	0.006590844	0.528700563	0.155106852	0.69676859	0.104132967
17.81	0.027576051	0.004755801	0.535234513	0.146253941	0.692139231	0.106009506
17.82	0.028929176	0.004961912	0.517400825	0.165396133	0.685489802	0.103090404
17.83	0.032401059	0.008715537	0.518808238	0.15804014	0.693747844	0.131469231
17.84	0.034106153	0.009504362	0.553896788	0.142242905	0.699215375	0.124801034
17.85	0.035562504	0.015370535	0.533540775	0.17517417	0.694725602	0.148741932
17.86	0.031956726	0.011041831	0.55614665	0.165027618	0.70036836	0.151898588
17.87	0.031160595	0.006850539	0.541392738	0.171072642	0.719286798	0.139990673
17.88	0.031614966	0.007052582	0.54778935	0.176277018	0.712215713	0.125487677
17.89	0.032343398	0.010039137	0.55729775	0.175446802	0.722516167	0.10884427
17.9	0.031345458	0.009725228	0.53900865	0.17899466	0.700894333	0.112325096
17.91	0.031230629	0.010017051	0.55230125	0.174524999	0.683897725	0.118521056
17.92	0.03330334	0.010206072	0.549608375	0.182415115	0.683393379	0.112143801
17.93	0.032973401	0.0120947	0.54777005	0.186237985	0.691711056	0.123282252
17.94	0.033206773	0.009727349	0.557357888	0.170832396	0.691259008	0.105294821
17.95	0.034374335	0.009722765	0.546987413	0.166147442	0.683560761	0.129091792
17.96	0.035860435	0.00898241	0.550233225	0.16627899	0.688287263	0.141965962
17.97	0.035532343	0.007626897	0.547354038	0.179117688	0.684394715	0.128816974
17.98	0.036295509	0.007208491	0.54434215	0.172093444	0.70164105	0.114117824
17.99	0.035342038	0.007405031	0.555188975	0.155023428	0.703139971	0.117074276
18	0.035093993	0.009182041	0.52653645	0.174005828	0.699936663	0.130781012
18.01	0.032776143	0.007780267	0.548257988	0.15305993	0.697837275	0.129254231
18.02	0.031951956	0.008205564	0.535790688	0.154309445	0.706576963	0.13617077
18.03	0.031588515	0.007753772	0.543207438	0.153375371	0.729476171	0.141614624
18.04	0.031467489	0.006572496	0.541014175	0.150282108	0.733422256	0.151475102
18.05	0.031686024	0.007240621	0.536140713	0.159443809	0.738175765	0.138217038
18.06	0.032079063	0.009506306	0.548066938	0.134044141	0.723961304	0.122478864
18.07	0.03299679	0.011296841	0.519548538	0.150158079	0.722000231	0.13353966
18.08	0.033601979	0.010716705	0.536426263	0.139882781	0.743046271	0.136073526
18.09	0.030378418	0.008786139	0.5421394	0.12503042	0.73684775	0.145611331
18.1	0.030389941	0.007082123	0.522984488	0.13717175	0.728256527	0.149362245
18.11	0.029472789	0.006774498	0.5366844	0.130680319	0.718963975	0.159373144
18.12	0.028007738	0.007727412	0.511714075	0.143136896	0.704742758	0.147638839
18.13	0.028612323	0.00794557	0.522068725	0.135946132	0.706378513	0.118710044
18.14	0.030151204	0.006638089	0.51541085	0.124590417	0.703548694	0.118371124
18.15	0.030271116	0.006237646	0.530609575	0.140245604	0.701794363	0.130506629
18.16	0.031794661	0.00472906	0.530728575	0.127062549	0.700220773	0.118284818
18.17	0.033283214	0.005004598	0.496495063	0.141293447	0.704952811	0.113719996
18.18	0.034537145	0.007899141	0.501479525	0.134168744	0.720638477	0.11725374
18.19	0.035632155	0.01063664	0.515642863	0.133661889	0.733247465	0.133823494
18.2	0.036025486	0.010792349	0.527886863	0.141497689	0.730815727	0.131066976
18.21	0.035161956	0.010177902	0.533386613	0.133223508	0.746233333	0.126521205
18.22	0.032964245	0.007802292	0.531409488	0.138912554	0.74396194	0.157811401
18.23	0.033325405	0.007784388	0.546237413	0.128729824	0.742198125	0.176307086
18.24	0.037249119	0.010651977	0.56345415	0.131256227	0.735494748	0.172602212
18.25	0.03811575	0.012404794	0.563551063	0.165828146	0.722992467	0.162471765
18.26	0.037949558	0.014053269	0.5752709	0.132393045	0.714080085	0.17301063
18.27	0.03755561	0.012953949	0.55840965	0.147192291	0.701472892	0.190973814
18.28	0.034960176	0.010492413	0.575451988	0.123496734	0.693791406	0.170481504
18.29	0.033952743	0.010799047	0.583776013	0.141037351	0.701490677	0.171393282
18.3	0.033642599	0.009412625	0.566630963	0.170094759	0.724298894	0.17464268
18.31	0.034448543	0.0094153	0.587717488	0.148099393	0.726266017	0.163760748
18.32	0.035081449	0.009058543	0.570566725	0.152760596	0.716059242	0.154576057
18.33	0.035757156	0.008832317	0.568786825	0.127179481	0.712674381	0.146542258
18.34	0.035160555	0.009242795	0.557188725	0.130301791	0.70583194	0.146832879
18.35	0.034174875	0.006549536	0.53897135	0.128985915	0.698933285	0.153645366
18.36	0.033335025	0.007180069	0.545353025	0.105058288	0.691177042	0.160976639
18.37	0.034837564	0.007193416	0.528511638	0.1198858	0.675772419	0.147529686
18.38	0.034200561	0.006682875	0.533429363	0.114705665	0.666329231	0.140505883
18.39	0.030755276	0.005349625	0.5479661	0.102562531	0.653237946	0.136261937
18.4	0.02986516	0.005864185	0.526263375	0.126459226	0.650175152	0.128544604
18.41	0.027647703	0.00626966	0.544426075	0.11635976	0.661164123	0.107853696
18.42	0.028766246	0.005966412	0.525020638	0.131035819	0.658796252	0.130999398
18.43	0.027222196	0.005508911	0.509034038	0.122092143	0.673921879	0.144050471
18.44	0.026713176	0.007428098	0.511781338	0.116181153	0.688921873	0.117667495
18.45	0.026752401	0.00594491	0.489967488	0.136994863	0.701269933	0.133459317
18.46	0.029200409	0.004953846	0.508270538	0.120154927	0.703268413	0.139404535
18.47	0.031668119	0.005251096	0.479640463	0.13903611	0.695683944	0.13581017
18.48	0.03130429	0.005773868	0.480063775	0.125597956	0.684577258	0.122055056
18.49	0.030995935	0.005475946	0.482114675	0.11911407	0.686343806	0.126569396
18.5	0.033274331	0.006800481	0.4733523	0.116688197	0.678252221	0.122437858
18.51	0.033290583	0.008251699	0.48396225	0.120561334	0.686884702	0.121894963
18.52	0.031789305	0.006951403	0.46949605	0.106605939	0.687346942	0.11561674
18.53	0.031806618	0.010005437	0.477103525	0.108813726	0.714246494	0.089108202
18.54	0.02863671	0.004784868	0.487171713	0.102926808	0.691288042	0.081462065
18.55	0.030799293	0.005303702	0.460697613	0.121740513	0.686863604	0.097442626
18.56	0.03084102	0.00698744	0.502330163	0.111977213	0.660090506	0.119182646
18.57	0.031195633	0.010192442	0.506457438	0.10563201	0.662220977	0.118259898
18.58	0.033518791	0.008215446	0.508359513	0.12544399	0.654886471	0.134790285
18.59	0.033537935	0.005068805	0.531369988	0.112339678	0.657595479	0.146446499
18.6	0.033091618	0.00798427	0.518296425	0.134621606	0.648753836	0.141588327
18.61	0.032799914	0.011564772	0.529942	0.14227891	0.6571837	0.112434942
18.62	0.033687928	0.011640422	0.525175613	0.15157523	0.652142419	0.105574143
18.63	0.033811424	0.012940101	0.530462638	0.15547623	0.66039144	0.115590474
18.64	0.033595121	0.012879388	0.551338138	0.156819595	0.646345961	0.124427804
18.65	0.033161321	0.010036471	0.527703388	0.180806761	0.650330531	0.125241856
18.66	0.03359281	0.009003479	0.556188763	0.148360627	0.64125204	0.128665236
18.67	0.032219199	0.008155561	0.53405225	0.132802211	0.637556642	0.118144946
18.68	0.030004615	0.009123693	0.5160592	0.152306072	0.648339329	0.11654746
18.69	0.029251724	0.007606129	0.552012125	0.119990424	0.655346202	0.108633428
18.7	0.029662181	0.00627533	0.52972585	0.130496549	0.681427269	0.110331385
18.71	0.029982704	0.006130393	0.550854463	0.106408219	0.689187552	0.107159728
18.72	0.030904901	0.0076418	0.533096525	0.120648298	0.684813894	0.104286535
18.73	0.028108746	0.005092268	0.50230375	0.140979686	0.679604083	0.097146519
18.74	0.030601674	0.007573326	0.518688525	0.101428956	0.673689925	0.103098448
18.75	0.031368606	0.008967332	0.486859313	0.121413177	0.673222408	0.115492955
18.76	0.028459064	0.005186106	0.490837075	0.106758769	0.680530146	0.113589679
18.77	0.028174866	0.006548979	0.482146438	0.110898291	0.663058496	0.123076169
18.78	0.02617338	0.006367901	0.47640515	0.135454123	0.661747058	0.121360293
18.79	0.028709585	0.009866276	0.496279563	0.118437625	0.666062638	0.118064451
18.8	0.030337405	0.007862262	0.473190188	0.145898828	0.67096736	0.134617661
18.81	0.028710035	0.008638424	0.496721375	0.113776955	0.673683798	0.139195297
18.82	0.02930163	0.009122056	0.4930238	0.128430516	0.675137648	0.152121011
18.83	0.029288141	0.006539847	0.483918838	0.128986909	0.668591102	0.157223395
18.84	0.027662323	0.005742402	0.496651	0.104814461	0.672390123	0.157502151
18.85	0.0273968	0.005054805	0.471403025	0.118906176	0.678017544	0.159751508
18.86	0.027311786	0.007108377	0.505919963	0.106178175	0.679857558	0.156369951
18.87	0.029280183	0.00574938	0.4910595	0.116903396	0.656939096	0.150235475
18.88	0.030933388	0.006942053	0.48318405	0.126009881	0.644394048	0.139892022
18.89	0.031778658	0.0110166	0.486506138	0.135349032	0.638086713	0.158348109
